seed,num_clusters,num_points,init_type,ImprClass,iteration_order,init_cost,end_cost,num_iter,num_iter_tot,time,num_clusters,num_points,init_type,ImprClass,iteration_order,init_cost,end_cost,num_iter,num_iter_tot,time,num_clusters,num_points,init_type,ImprClass,iteration_order,init_cost,end_cost,num_iter,num_iter_tot,time
seed,2,60,0,1,0,87444.3,87444.3,0,60,3
seed,2,60,0,1,0,87444.3,87444.3,0,60,4
24588625,2,60,1,1,0,87444.3,70922.1,25,714,113
seed,2,60,1,1,0,87444.3,70922.1,25,714,82
seed,2,60,1,1,0,87444.3,70922.1,25,714,111
24588640,2,60,0,1,1,102942,102942,0,60,4
seed,2,60,0,1,1,102942,102942,0,60,3
seed,2,60,0,1,1,102942,102942,0,60,2
24588656,2,60,1,1,1,102922,98636.6,8,353,81
seed,2,60,1,1,1,102922,98636.6,8,353,68
seed,2,60,1,1,1,102922,98636.6,8,353,89
24588656,2,60,0,1,2,102922,102922,0,60,21
seed,2,60,0,1,2,102922,102922,0,60,32
seed,2,60,0,1,2,102922,102922,0,60,31
24588671,2,60,1,1,2,100790,60961.9,26,763,374
seed,2,60,1,1,2,100790,60961.9,26,763,323
seed,2,60,1,1,2,100790,60961.9,26,763,338
24588687,4,60,0,0,0,96249.6,30378.6,51,9360,481
seed,4,60,0,0,0,96249.6,30378.6,51,9360,483
seed,4,60,0,0,0,96249.6,30378.6,51,9360,424
24588703,4,60,1,0,0,88615.6,71133.4,33,6120,472
seed,4,60,1,0,0,88615.6,71133.4,33,6120,321
seed,4,60,1,0,0,88615.6,71133.4,33,6120,316
24588703,4,60,0,1,0,88615.6,32140,73,5558,379
seed,4,60,0,1,0,88615.6,32140,73,5558,372
seed,4,60,0,1,0,88615.6,32140,73,5558,361
24588718,4,60,1,1,0,96549,70612.3,46,3325,251
seed,4,60,1,1,0,96549,70612.3,46,3325,226
seed,4,60,1,1,0,96549,70612.3,46,3325,214
24588734,4,60,0,1,1,98419.6,39117.9,79,5786,281
seed,4,60,0,1,1,98419.6,39117.9,79,5786,261
seed,4,60,0,1,1,98419.6,39117.9,79,5786,252
24588734,4,60,1,1,1,98419.6,77871.9,41,3754,262
seed,4,60,1,1,1,98419.6,77871.9,41,3754,248
seed,4,60,1,1,1,115600,99093.5,25,2747,212
24588750,4,60,0,1,2,115600,35432.4,71,4734,1230
seed,4,60,0,1,2,90254.4,32582.8,80,4974,1300
seed,4,60,0,1,2,90254.4,32582.8,80,4974,1090
24588765,4,60,1,1,2,90254.4,76648.8,32,2748,691
seed,4,60,1,1,2,90254.4,76648.8,32,2748,629
seed,4,60,1,1,2,99035,62712.4,47,4553,965
24588781,8,60,0,0,0,91368.4,12131.7,50,21420,824
seed,8,60,0,0,0,91368.4,12131.7,50,21420,818
seed,8,60,0,0,0,91368.4,12131.7,50,21420,805
24588796,8,60,1,0,0,91970.9,87448.1,14,6300,435
seed,8,60,1,0,0,91970.9,87448.1,14,6300,405
seed,8,60,1,0,0,91970.9,87448.1,14,6300,393
24588812,8,60,0,1,0,88061.4,12004.6,175,27118,1086
seed,8,60,0,1,0,88061.4,12004.6,175,27118,1335
seed,8,60,0,1,0,88061.4,12004.6,175,27118,1408
24588828,8,60,1,1,0,85102.8,65039.5,60,11358,782
seed,8,60,1,1,0,85102.8,65039.5,60,11358,798
seed,8,60,1,1,0,85102.8,65039.5,60,11358,727
24588843,8,60,0,1,1,74900.4,9819.07,165,25770,1045
seed,8,60,0,1,1,74900.4,9819.07,165,25770,1045
seed,8,60,0,1,1,74900.4,9819.07,165,25770,1272
24588843,8,60,1,1,1,74900.4,71656.9,26,3905,358
seed,8,60,1,1,1,74900.4,71656.9,26,3905,335
seed,8,60,1,1,1,74900.4,71656.9,26,3905,338
24588859,8,60,0,1,2,78251.9,10211.9,182,29417,4701
seed,8,60,0,1,2,78251.9,10211.9,182,29417,4553
seed,8,60,0,1,2,78145.5,9786.69,154,25293,3859
24588890,8,60,1,1,2,87186.4,77494.2,32,6709,1217
seed,8,60,1,1,2,87186.4,77494.2,32,6709,1153
seed,8,60,1,1,2,87186.4,77494.2,32,6709,1174
24588890,16,60,0,0,0,73903.5,4480.01,58,53100,1939
seed,16,60,0,0,0,68819.3,3991.04,59,54000,1969
seed,16,60,0,0,0,68819.3,3991.04,59,54000,1986
24588906,16,60,1,0,0,68819.3,63755.9,20,18900,1342
seed,16,60,1,0,0,80795.3,80314.1,4,4500,497
seed,16,60,1,0,0,80795.3,80314.1,4,4500,507
24588921,16,60,0,1,0,80795.3,3714.92,243,72610,2951
seed,16,60,0,1,0,80795.3,3714.92,243,72610,2906
seed,16,60,0,1,0,69482.7,3551.05,163,53123,2133
24588937,16,60,1,1,0,69482.7,66237.2,34,16256,915
seed,16,60,1,1,0,69482.7,66237.2,34,16256,988
seed,16,60,1,1,0,69482.7,66237.2,34,16256,956
24588953,16,60,0,1,1,75390.4,5009.08,192,67414,3018
seed,16,60,0,1,1,75390.4,5009.08,192,67414,3575
seed,16,60,0,1,1,77650.1,4109.75,229,71128,4731
24588984,16,60,1,1,1,69370.5,65710,22,9969,1111
seed,16,60,1,1,1,69370.5,65710,22,9969,1060
seed,16,60,1,1,1,69370.5,65710,22,9969,1078
24589000,16,60,0,1,2,79950.5,5074.91,332,84993,12575
seed,16,60,0,1,2,79950.5,5074.91,332,84993,12252
seed,16,60,0,1,2,75100.5,4054.85,283,87829,11258
24589046,16,60,1,1,2,71446.2,68419.9,40,17671,2660
seed,16,60,1,1,2,71446.2,68419.9,40,17671,3031
seed,16,60,1,1,2,71446.2,68419.9,40,17671,2549
24589062,32,60,0,0,0,51611.3,967.515,46,87420,3002
seed,32,60,0,0,0,51611.3,967.515,46,87420,3153
seed,32,60,0,0,0,51611.3,967.515,46,87420,2951
24589078,32,60,1,0,0,45956.9,44530.5,22,42780,4257
seed,32,60,1,0,0,45956.9,44530.5,22,42780,2933
seed,32,60,1,0,0,45956.9,44530.5,22,42780,2896
24589093,32,60,0,1,0,48286.5,1734.6,219,112215,4334
seed,32,60,0,1,0,48286.5,1734.6,219,112215,4344
seed,32,60,0,1,0,66868.3,2340.25,210,107955,4121
24589125,32,60,1,1,0,49897.1,49621.5,9,9282,1595
seed,32,60,1,1,0,49897.1,49621.5,9,9282,1574
seed,32,60,1,1,0,49897.1,49621.5,9,9282,1546
24589125,32,60,0,1,1,49897.1,1707.75,272,138875,4925
seed,32,60,0,1,1,60101.8,1358.51,218,95624,3488
seed,32,60,0,1,1,60101.8,1358.51,218,95624,3433
24589156,32,60,1,1,1,55905.9,55329.8,16,15308,1719
seed,32,60,1,1,1,55905.9,55329.8,16,15308,1856
seed,32,60,1,1,1,55905.9,55329.8,16,15308,1898
24589171,32,60,0,1,2,53378.5,1678.22,247,162502,16184
seed,32,60,0,1,2,60994.4,1514.31,252,120361,14266
seed,32,60,0,1,2,54673.2,1070.45,134,73503,7127
24589218,32,60,1,1,2,48978.6,47209.4,42,40775,5543
seed,32,60,1,1,2,48978.6,47209.4,42,40775,5177
seed,32,60,1,1,2,48978.6,47209.4,42,40775,4896
24589234,2,70,0,0,0,120582,120582,0,70,5
seed,2,70,0,0,0,120582,120582,0,70,5
seed,2,70,0,0,0,120582,120582,0,70,5
24589250,2,70,1,0,0,131979,123492,17,1260,130
seed,2,70,1,0,0,131979,123492,17,1260,118
seed,2,70,1,0,0,131979,123492,17,1260,113
24589265,2,70,0,1,0,112032,112032,0,70,6
seed,2,70,0,1,0,112032,112032,0,70,3
seed,2,70,0,1,0,112032,112032,0,70,3
24589281,2,70,1,1,0,105821,105506,3,196,101
seed,2,70,1,1,0,105821,105506,3,196,102
seed,2,70,1,1,0,105821,105506,3,196,96
24589281,2,70,0,1,1,105821,105821,0,70,5
seed,2,70,0,1,1,105821,105821,0,70,3
seed,2,70,0,1,1,120695,120695,0,70,3
24589296,2,70,1,1,1,120695,119828,7,341,94
seed,2,70,1,1,1,120695,119828,7,341,77
seed,2,70,1,1,1,120695,119828,7,341,75
24589312,2,70,0,1,2,112681,112681,0,70,31
seed,2,70,0,1,2,112681,112681,0,70,22
seed,2,70,0,1,2,112681,112681,0,70,22
24589328,2,70,1,1,2,100323,89174,19,780,343
seed,2,70,1,1,2,100323,89174,19,780,319
seed,2,70,1,1,2,100323,89174,19,780,344
24589328,4,70,0,0,0,99705.8,35989,59,12600,520
seed,4,70,0,0,0,99705.8,35989,59,12600,590
seed,4,70,0,0,0,99705.8,35989,59,12600,513
24589343,4,70,1,0,0,101372,75474.1,30,6510,431
seed,4,70,1,0,0,101372,75474.1,30,6510,469
seed,4,70,1,0,0,101372,75474.1,30,6510,379
24589359,4,70,0,1,0,97688.8,42150.5,62,6356,344
seed,4,70,0,1,0,97688.8,42150.5,62,6356,393
seed,4,70,0,1,0,97688.8,42150.5,62,6356,407
24589375,4,70,1,1,0,95223.9,92699.7,11,1100,197
seed,4,70,1,1,0,95223.9,92699.7,11,1100,142
seed,4,70,1,1,0,95223.9,92699.7,11,1100,147
24589390,4,70,0,1,1,111305,41721.5,91,7976,407
seed,4,70,0,1,1,111305,41721.5,91,7976,378
seed,4,70,0,1,1,111305,41721.5,91,7976,368
24589390,4,70,1,1,1,111305,97292.4,30,2855,293
seed,4,70,1,1,1,111305,97292.4,30,2855,247
seed,4,70,1,1,1,111305,97292.4,30,2855,337
24589406,4,70,0,1,2,128911,43720.3,111,8068,2159
seed,4,70,0,1,2,128911,43720.3,111,8068,2002
seed,4,70,0,1,2,128911,43720.3,111,8068,1521
24589421,4,70,1,1,2,125547,104618,42,4509,927
seed,4,70,1,1,2,125547,104618,42,4509,875
seed,4,70,1,1,2,125547,104618,42,4509,909
24589437,8,70,0,0,0,95907.7,14105.8,63,31360,1714
seed,8,70,0,0,0,95907.7,14105.8,63,31360,1199
seed,8,70,0,0,0,95907.7,14105.8,63,31360,1218
24589453,8,70,1,0,0,112607,105552,25,12740,894
seed,8,70,1,0,0,112607,105552,25,12740,693
seed,8,70,1,0,0,112607,105552,25,12740,664
24589468,8,70,0,1,0,114977,14856.4,282,43193,1880
seed,8,70,0,1,0,114977,14856.4,282,43193,1684
seed,8,70,0,1,0,114977,14856.4,282,43193,1647
24589484,8,70,1,1,0,106344,99147.1,25,6800,490
seed,8,70,1,1,0,106344,99147.1,25,6800,452
seed,8,70,1,1,0,106344,99147.1,25,6800,638
24589500,8,70,0,1,1,104335,12683.3,211,33556,1415
seed,8,70,0,1,1,104335,12683.3,211,33556,1445
seed,8,70,0,1,1,104335,12683.3,211,33556,1409
24589515,8,70,1,1,1,107192,74954.6,95,15921,846
seed,8,70,1,1,1,107192,74954.6,95,15921,816
seed,8,70,1,1,1,107192,74954.6,95,15921,807
24589531,8,70,0,1,2,92707.9,14478,179,30378,4037
seed,8,70,0,1,2,92707.9,14478,179,30378,4079
seed,8,70,0,1,2,92707.9,14478,179,30378,3964
24589546,8,70,1,1,2,108037,98731.5,48,12048,2131
seed,8,70,1,1,2,108037,98731.5,48,12048,1948
seed,8,70,1,1,2,108037,98731.5,48,12048,1832
24589562,16,70,0,0,0,84242.9,4628.53,64,68250,2670
seed,16,70,0,0,0,84242.9,4628.53,64,68250,2601
seed,16,70,0,0,0,84242.9,4628.53,64,68250,2566
24589578,16,70,1,0,0,89954.1,86896.2,24,26250,1615
seed,16,70,1,0,0,89954.1,86896.2,24,26250,1482
seed,16,70,1,0,0,89954.1,86896.2,24,26250,1488
24589593,16,70,0,1,0,77433,4687.3,289,96351,3963
seed,16,70,0,1,0,77433,4687.3,289,96351,3402
seed,16,70,0,1,0,98425.2,5790.1,347,135495,4692
24589609,16,70,1,1,0,98425.2,94932.9,31,14868,900
seed,16,70,1,1,0,98425.2,94932.9,31,14868,1019
seed,16,70,1,1,0,97108.4,94285.9,28,15558,1898
24589625,16,70,0,1,1,97108.4,4542.21,318,100992,4323
seed,16,70,0,1,1,87837.8,5505.8,342,122867,5194
seed,16,70,0,1,1,87837.8,5505.8,342,122867,5064
24589656,16,70,1,1,1,95169.8,92054.2,37,15398,1060
seed,16,70,1,1,1,95169.8,92054.2,37,15398,1033
seed,16,70,1,1,1,95169.8,92054.2,37,15398,1022
24589671,16,70,0,1,2,93535.5,5981.51,282,96612,11927
seed,16,70,0,1,2,93535.5,5981.51,282,96612,11087
seed,16,70,0,1,2,95760.7,4514.66,346,116138,13087
24589703,16,70,1,1,2,101577,89780.7,114,48291,5949
seed,16,70,1,1,2,85909.3,83659.5,22,13083,1985
seed,16,70,1,1,2,85909.3,83659.5,22,13083,2144
24589734,32,70,0,0,0,59001.2,1519.36,62,136710,4842
seed,32,70,0,0,0,59001.2,1519.36,62,136710,4678
seed,32,70,0,0,0,59001.2,1519.36,62,136710,4606
24589750,32,70,1,0,0,63233.8,62756.8,15,34720,2872
seed,32,70,1,0,0,63233.8,62756.8,15,34720,2822
seed,32,70,1,0,0,58036.2,56840.4,19,43400,2897
24589765,32,70,0,1,0,58036.2,1545.94,310,198170,10224
seed,32,70,0,1,0,49464.2,1467.3,299,176282,6144
seed,32,70,0,1,0,49464.2,1467.3,299,176282,6038
24589796,32,70,1,1,0,71002.1,70342.9,21,18568,2059
seed,32,70,1,1,0,65091.5,64831.4,6,8576,1668
seed,32,70,1,1,0,65091.5,64831.4,6,8576,1692
24589812,32,70,0,1,1,65091.5,1540.82,304,194651,7998
seed,32,70,0,1,1,83199.6,1542.37,293,211523,8106
seed,32,70,0,1,1,83199.6,1542.37,293,211523,7953
24589859,32,70,1,1,1,58126.8,56197.3,26,28160,2478
seed,32,70,1,1,1,58126.8,56197.3,26,28160,2431
seed,32,70,1,1,1,58126.8,56197.3,26,28160,2450
24589875,32,70,0,1,2,59126.7,1752.34,315,172175,18090
seed,32,70,0,1,2,83699.5,2049.82,302,193006,19174
seed,32,70,0,1,2,69969.6,1775.48,306,184208,23652
24589937,32,70,1,1,2,68086.2,67385.6,21,26771,4466
seed,32,70,1,1,2,68086.2,67385.6,21,26771,4525
seed,32,70,1,1,2,60100.7,57934,36,42398,5592
24589968,64,70,0,0,0,40971.2,508.482,40,180810,8382
seed,64,70,0,0,0,40971.2,508.482,40,180810,6527
seed,64,70,0,0,0,24485.4,485.839,26,119070,3387
24590000,64,70,1,0,0,28595.5,28512.3,4,22050,4103
seed,64,70,1,0,0,28595.5,28512.3,4,22050,3860
seed,64,70,1,0,0,28595.5,28512.3,4,22050,4239
24590015,64,70,0,1,0,49595.5,579.489,146,162827,5802
seed,64,70,0,1,0,54970,730.133,204,207409,9225
seed,64,70,0,1,0,54970,730.133,204,207409,6313
24590046,64,70,1,1,0,40239.8,39833.6,10,31510,4077
seed,64,70,1,1,0,59730.3,59655.8,5,13482,3786
seed,64,70,1,1,0,59730.3,59655.8,5,13482,4314
24590078,64,70,0,1,1,40855.9,580.288,211,239892,10861
seed,64,70,0,1,1,51306.7,763.606,140,173624,6016
seed,64,70,0,1,1,51306.7,763.606,140,173624,5833
24590109,64,70,1,1,1,50990.4,50623.1,16,33409,3986
seed,64,70,1,1,1,48613.5,48435.6,5,17759,3529
seed,64,70,1,1,1,48613.5,48435.6,5,17759,3733
24590140,64,70,0,1,2,50771.1,702.148,192,172588,18312
seed,64,70,0,1,2,54476.4,815.419,169,194126,18309
seed,64,70,0,1,2,51419,841.949,211,218169,24118
24590203,64,70,1,1,2,41909.5,41823.2,9,25202,5557
seed,64,70,1,1,2,57563.6,57216.3,7,17527,4532
seed,64,70,1,1,2,57563.6,57216.3,7,17527,4295
24590234,2,80,0,0,0,131540,131540,0,80,6
seed,2,80,0,0,0,131540,131540,0,80,4
seed,2,80,0,0,0,131540,131540,0,80,3
24590234,2,80,1,0,0,131540,129400,5,480,88
seed,2,80,1,0,0,131540,129400,5,480,95
seed,2,80,1,0,0,133473,130780,4,400,85
24590250,2,80,0,1,0,133473,133473,0,80,8
seed,2,80,0,1,0,133473,133473,0,80,5
seed,2,80,0,1,0,133473,133473,0,80,3
24590265,2,80,1,1,0,138808,131623,16,748,137
seed,2,80,1,1,0,138808,131623,16,748,111
seed,2,80,1,1,0,138808,131623,16,748,108
24590281,2,80,0,1,1,122424,122424,0,80,5
seed,2,80,0,1,1,122424,122424,0,80,3
seed,2,80,0,1,1,122424,122424,0,80,3
24590296,2,80,1,1,1,136565,102691,33,1331,144
seed,2,80,1,1,1,136565,102691,33,1331,134
seed,2,80,1,1,1,136565,102691,33,1331,130
24590312,2,80,0,1,2,143137,143137,0,80,49
seed,2,80,0,1,2,143137,143137,0,80,39
seed,2,80,0,1,2,143137,143137,0,80,30
24590328,2,80,1,1,2,136626,129207,14,578,332
seed,2,80,1,1,2,136626,129207,14,578,307
seed,2,80,1,1,2,136626,129207,14,578,317
24590328,4,80,0,0,0,133915,44494.9,57,13920,630
seed,4,80,0,0,0,138083,49047.2,59,14400,614
seed,4,80,0,0,0,138083,49047.2,59,14400,612
24590343,4,80,1,0,0,138083,118962,37,9120,548
seed,4,80,1,0,0,138083,118962,37,9120,505
seed,4,80,1,0,0,138776,121796,21,5280,338
24590359,4,80,0,1,0,138776,51487.2,175,15772,779
seed,4,80,0,1,0,138776,51487.2,175,15772,758
seed,4,80,0,1,0,138776,51487.2,175,15772,703
24590375,4,80,1,1,0,121693,119397,13,1672,198
seed,4,80,1,1,0,121693,119397,13,1672,196
seed,4,80,1,1,0,121693,119397,13,1672,180
24590390,4,80,0,1,1,135163,47776.6,91,10496,578
seed,4,80,0,1,1,135163,47776.6,91,10496,499
seed,4,80,0,1,1,135163,47776.6,91,10496,449
24590406,4,80,1,1,1,124417,102454,38,4275,332
seed,4,80,1,1,1,124417,102454,38,4275,309
seed,4,80,1,1,1,124417,102454,38,4275,300
24590421,4,80,0,1,2,129840,47907.1,78,8342,1684
seed,4,80,0,1,2,129840,47907.1,78,8342,1666
seed,4,80,0,1,2,129840,47907.1,78,8342,1900
24590437,4,80,1,1,2,149714,140928,22,2594,649
seed,4,80,1,1,2,149714,140928,22,2594,615
seed,4,80,1,1,2,149714,140928,22,2594,603
24590453,8,80,0,0,0,115159,19111.4,65,36960,1445
seed,8,80,0,0,0,115159,19111.4,65,36960,1435
seed,8,80,0,0,0,115159,19111.4,65,36960,1924
24590468,8,80,1,0,0,109394,102666,25,14560,827
seed,8,80,1,0,0,109394,102666,25,14560,803
seed,8,80,1,0,0,109394,102666,25,14560,781
24590484,8,80,0,1,0,122573,14586.6,211,40455,1618
seed,8,80,0,1,0,122573,14586.6,211,40455,1665
seed,8,80,0,1,0,122573,14586.6,211,40455,1661
24590500,8,80,1,1,0,103404,92222.1,52,14344,1181
seed,8,80,1,1,0,103404,92222.1,52,14344,1212
seed,8,80,1,1,0,103404,92222.1,52,14344,1197
24590515,8,80,0,1,1,125946,17525.9,276,58962,2652
seed,8,80,0,1,1,125946,17525.9,276,58962,3581
seed,8,80,0,1,1,125946,17525.9,276,58962,3406
24590531,8,80,1,1,1,122596,115245,36,9942,677
seed,8,80,1,1,1,122596,115245,36,9942,837
seed,8,80,1,1,1,122596,115245,36,9942,885
24590546,8,80,0,1,2,124409,17334.9,294,59057,8736
seed,8,80,0,1,2,105493,15819.6,243,55878,7747
seed,8,80,0,1,2,105493,15819.6,243,55878,7433
24590578,8,80,1,1,2,111878,91267.4,85,22935,10778
seed,8,80,1,1,2,126034,118833,33,7661,4729
seed,8,80,1,1,2,126034,118833,33,7661,1214
24590609,16,80,0,0,0,116088,5524.7,83,100800,4438
seed,16,80,0,0,0,116088,5524.7,83,100800,3758
seed,16,80,0,0,0,110766,5445.84,80,97200,3535
24590640,16,80,1,0,0,145125,139137,45,55200,2445
seed,16,80,1,0,0,145125,139137,45,55200,2706
seed,16,80,1,0,0,145125,139137,45,55200,2347
24590656,16,80,0,1,0,103544,5095.19,388,139222,5145
seed,16,80,0,1,0,103544,5095.19,388,139222,5300
seed,16,80,0,1,0,103544,5095.19,388,139222,4951
24590671,16,80,1,1,0,100164,95694.1,54,30532,1515
seed,16,80,1,1,0,100164,95694.1,54,30532,1550
seed,16,80,1,1,0,105661,97107,70,35204,2132
24590687,16,80,0,1,1,105661,5960.88,325,133470,5110
seed,16,80,0,1,1,110273,5552.56,405,163154,6299
seed,16,80,0,1,1,110273,5552.56,405,163154,6272
24590718,16,80,1,1,1,86245.2,83337.8,34,18493,1159
seed,16,80,1,1,1,86245.2,83337.8,34,18493,1152
seed,16,80,1,1,1,86245.2,83337.8,34,18493,1499
24590734,16,80,0,1,2,116617,5825.79,518,207932,23448
seed,16,80,0,1,2,115377,6742.25,470,178857,23208
seed,16,80,0,1,2,116456,6725.84,385,142318,20600
24590812,16,80,1,1,2,107877,94319.7,83,38690,4754
seed,16,80,1,1,2,107877,94319.7,83,38690,4770
seed,16,80,1,1,2,107877,94319.7,83,38690,4611
24590828,32,80,0,0,0,78368.6,1963.03,68,171120,9533
seed,32,80,0,0,0,74911.4,1609.84,64,161200,9775
seed,32,80,0,0,0,98346.7,2137.86,77,193440,10246
24590875,32,80,1,0,0,88103.1,86968.4,22,57040,3934
seed,32,80,1,0,0,88103.1,86968.4,22,57040,3927
seed,32,80,1,0,0,88103.1,86968.4,22,57040,3576
24590890,32,80,0,1,0,99494.2,2385.92,403,321947,11712
seed,32,80,0,1,0,80449.7,2171.13,336,248783,8193
seed,32,80,0,1,0,84099,1839.13,462,316061,9845
24590937,32,80,1,1,0,93186.4,89833.1,65,89620,4798
seed,32,80,1,1,0,93186.4,89833.1,65,89620,4874
seed,32,80,1,1,0,93186.4,89833.1,65,89620,4774
24590953,32,80,0,1,1,85558.8,1943.66,326,224317,8773
seed,32,80,0,1,1,91587,2112.76,423,295070,12326
seed,32,80,0,1,1,84375,1652.69,367,271659,13810
24591000,32,80,1,1,1,88745.5,87624.2,26,38528,2934
seed,32,80,1,1,1,88745.5,87624.2,26,38528,3001
seed,32,80,1,1,1,88745.5,87624.2,26,38528,2970
24591015,32,80,0,1,2,91429,2141.54,332,238580,24776
seed,32,80,0,1,2,83049.9,1907.96,350,251645,26653
seed,32,80,0,1,2,84271.1,2422.26,330,264571,25816
24591109,32,80,1,1,2,100498,97688.7,56,66293,10857
seed,32,80,1,1,2,100498,97688.7,56,66293,8327
seed,32,80,1,1,2,74923,73402.3,43,50071,6505
24591140,64,80,0,0,0,77281.8,755.425,55,282240,11572
seed,64,80,0,0,0,58569.2,758.455,40,206640,10711
seed,64,80,0,0,0,65937.1,837.956,62,317520,13684
24591187,64,80,1,0,0,56203.6,55854.6,11,60480,4956
seed,64,80,1,0,0,56203.6,55854.6,11,60480,4947
seed,64,80,1,0,0,64446.7,64055.8,16,85680,5598
24591218,64,80,0,1,0,59933.3,842.196,217,359732,11858
seed,64,80,0,1,0,53101.5,670.035,229,311242,10441
seed,64,80,0,1,0,53101.5,670.035,229,311242,10164
24591250,64,80,1,1,0,66192.4,65964.3,14,35235,4891
seed,64,80,1,1,0,59720.1,59305.4,22,60171,5702
seed,64,80,1,1,0,59720.1,59305.4,22,60171,5473
24591281,64,80,0,1,1,83774.3,984.387,291,441139,20129
seed,64,80,0,1,1,56812.5,723.594,259,325455,12188
seed,64,80,0,1,1,54288.9,669.034,234,284681,10079
24591328,64,80,1,1,1,54917.1,54454.3,24,57009,7146
seed,64,80,1,1,1,58923.5,58635.9,14,44109,5001
seed,64,80,1,1,1,58923.5,58635.9,14,44109,5094
24591359,64,80,0,1,2,48166.5,895.446,219,275039,27759
seed,64,80,0,1,2,51208.8,586.419,198,312864,29164
seed,64,80,0,1,2,64124.1,790.756,246,272687,29316
24591468,64,80,1,1,2,50759,50300.2,14,39499,10481
seed,64,80,1,1,2,50759,50300.2,14,39499,7095
seed,64,80,1,1,2,59324.3,58865,13,33637,6832
24591500,2,90,0,0,0,162552,162552,0,90,11
seed,2,90,0,0,0,162552,162552,0,90,6
seed,2,90,0,0,0,162552,162552,0,90,18
24591515,2,90,1,0,0,163726,157252,17,1620,238
seed,2,90,1,0,0,163726,157252,17,1620,222
seed,2,90,1,0,0,163726,157252,17,1620,227
24591531,2,90,0,1,0,147485,147485,0,90,8
seed,2,90,0,1,0,147485,147485,0,90,21
seed,2,90,0,1,0,147485,147485,0,90,4
24591546,2,90,1,1,0,158769,155141,10,578,177
seed,2,90,1,1,0,158769,155141,10,578,124
seed,2,90,1,1,0,158769,155141,10,578,96
24591546,2,90,0,1,1,158769,158769,0,90,5
seed,2,90,0,1,1,158769,158769,0,90,14
seed,2,90,0,1,1,158769,158769,0,90,4
24591562,2,90,1,1,1,146510,146326,1,160,95
seed,2,90,1,1,1,146510,146326,1,160,87
seed,2,90,1,1,1,146510,146326,1,160,79
24591578,2,90,0,1,2,149331,149331,0,90,41
seed,2,90,0,1,2,149331,149331,0,90,39
seed,2,90,0,1,2,149331,149331,0,90,40
24591593,2,90,1,1,2,160586,157368,6,336,231
seed,2,90,1,1,2,160586,157368,6,336,209
seed,2,90,1,1,2,160586,157368,6,336,189
24591609,4,90,0,0,0,147613,56863.8,58,15930,872
seed,4,90,0,0,0,147613,56863.8,58,15930,946
seed,4,90,0,0,0,147613,56863.8,58,15930,651
24591625,4,90,1,0,0,151535,141669,22,6210,620
seed,4,90,1,0,0,151535,141669,22,6210,564
seed,4,90,1,0,0,151535,141669,22,6210,528
24591640,4,90,0,1,0,155333,51902,146,16648,1006
seed,4,90,0,1,0,155333,51902,146,16648,1137
seed,4,90,0,1,0,155333,51902,146,16648,1090
24591656,4,90,1,1,0,140342,119114,59,7971,531
seed,4,90,1,1,0,140342,119114,59,7971,640
seed,4,90,1,1,0,140342,119114,59,7971,648
24591671,4,90,0,1,1,143605,50019.1,118,13353,687
seed,4,90,0,1,1,143605,50019.1,118,13353,919
seed,4,90,0,1,1,143605,50019.1,118,13353,858
24591687,4,90,1,1,1,139923,133995,15,2742,271
seed,4,90,1,1,1,139923,133995,15,2742,331
seed,4,90,1,1,1,139923,133995,15,2742,390
24591703,4,90,0,1,2,157859,54328.8,123,14695,2675
seed,4,90,0,1,2,157859,54328.8,123,14695,2798
seed,4,90,0,1,2,157859,54328.8,123,14695,2772
24591718,4,90,1,1,2,136987,112637,35,4898,1581
seed,4,90,1,1,2,136987,112637,35,4898,1601
seed,4,90,1,1,2,136987,112637,35,4898,1241
24591734,8,90,0,0,0,112903,21270.2,72,45990,2122
seed,8,90,0,0,0,112903,21270.2,72,45990,2448
seed,8,90,0,0,0,112903,21270.2,72,45990,1745
24591750,8,90,1,0,0,144324,130908,47,30240,2088
seed,8,90,1,0,0,144324,130908,47,30240,1703
seed,8,90,1,0,0,144324,130908,47,30240,1850
24591781,8,90,0,1,0,159108,20104.1,344,77745,4043
seed,8,90,0,1,0,159108,20104.1,344,77745,4095
seed,8,90,0,1,0,159108,20104.1,344,77745,3067
24591796,8,90,1,1,0,127467,122160,30,9566,953
seed,8,90,1,1,0,127467,122160,30,9566,922
seed,8,90,1,1,0,127467,122160,30,9566,965
24591812,8,90,0,1,1,133782,17317.1,289,65322,4105
seed,8,90,0,1,1,151947,19881.3,237,52508,3267
seed,8,90,0,1,1,151947,19881.3,237,52508,4505
24591843,8,90,1,1,1,130180,126103,25,7219,1005
seed,8,90,1,1,1,130180,126103,25,7219,746
seed,8,90,1,1,1,130180,126103,25,7219,752
24591859,8,90,0,1,2,142871,15865.8,379,83984,14874
seed,8,90,0,1,2,136592,18067.6,211,56807,10621
seed,8,90,0,1,2,136592,18067.6,211,56807,9659
24591906,8,90,1,1,2,138171,116821,85,23917,3471
seed,8,90,1,1,2,138171,116821,85,23917,3603
seed,8,90,1,1,2,138171,116821,85,23917,3609
24591921,16,90,0,0,0,113550,8162.21,86,117450,5378
seed,16,90,0,0,0,113550,8162.21,86,117450,4344
seed,16,90,0,0,0,113550,8162.21,86,117450,4404
24591937,16,90,1,0,0,110024,104659,32,44550,2285
seed,16,90,1,0,0,135907,128228,37,51300,2972
